ID_Client,Date_Transaction,Montant,Magasin,Categorie_Produit,Quantite,Mode_Paiement,Satisfaction_Client
4038,2024-12-01,932.87,Lyon,Électronique,2,Carte bancaire,1
573,2024-12-01,461.78,Bordeaux,Meubles,9,Carte bancaire,1
4089,2024-12-01,676.39,Lyon,Vêtements,3,PayPal,2
615,2024-12-01,283.51,Lyon,Vêtements,6,Carte bancaire,3
4051,2024-12-01,422.09,Paris,Meubles,9,Carte bancaire,2
326,2024-12-01,715.6,Marseille,Meubles,8,Carte bancaire,3
3741,2024-12-01,522.49,Paris,Meubles,5,Carte bancaire,4
359,2024-12-01,932.09,Lyon,Électronique,6,Carte bancaire,3
3778,2024-12-01,742.38,Paris,Électronique,3,PayPal,3
2372,2024-12-01,573.11,Paris,Vêtements,5,Carte bancaire,4
1722,2024-12-01,888.94,Paris,Meubles,6,PayPal,5
1350,2024-12-01,672.25,Paris,Meubles,3,PayPal,2
3697,2024-12-01,654.37,Lyon,Électronique,2,PayPal,1
3897,2024-12-01,261.44,Lyon,Électronique,9,Carte bancaire,3
4261,2024-12-01,406.96,Paris,Meubles,7,Carte bancaire,1
1597,2024-12-01,689.64,Marseille,Vêtements,4,Carte bancaire,1
1628,2024-12-01,893.96,Lyon,Vêtements,3,Carte bancaire,2
2503,2024-12-01,329.24,Lyon,Meubles,4,Carte bancaire,5
3809,2024-12-01,231.18,Bordeaux,Électronique,9,Carte bancaire,5
193,2024-12-01,601.82,Marseille,Électronique,9,Carte bancaire,5
2675,2024-12-01,85.85,Lille,Meubles,6,PayPal,5
3846,2024-12-01,720.25,Lyon,Électronique,9,PayPal,4
2578,2024-12-01,709.08,Bordeaux,Électronique,9,Carte bancaire,1
92,2024-12-01,367.87,Marseille,Électronique,6,Carte bancaire,1
4235,2024-12-01,894.82,Bordeaux,Électronique,5,Carte bancaire,4
481,2024-12-01,512.14,Lille,Électronique,3,Carte bancaire,2
2917,2024-12-01,652.85,Paris,Vêtements,1,Carte bancaire,3
4436,2024-12-01,225.39,Paris,Meubles,4,Carte bancaire,5
1076,2024-12-01,428.99,Marseille,Électronique,1,Espèces,5
2514,2024-12-01,865.17,Lyon,Meubles,1,PayPal,4
799,2024-12-01,228.68,Bordeaux,Électronique,6,PayPal,5
4571,2024-12-01,402.76,Paris,Électronique,5,PayPal,4
3950,2024-12-01,331.72,Bordeaux,Vêtements,7,PayPal,3
605,2024-12-01,168.09,Paris,Meubles,1,Carte bancaire,1
2980,2024-12-01,303.92,Paris,Meubles,1,Carte bancaire,5
4917,2024-12-01,248.12,Lille,Électronique,8,Carte bancaire,2
598,2024-12-01,925.12,Paris,Électronique,6,PayPal,4
1533,2024-12-01,746.26,Lyon,Meubles,8,PayPal,3
514,2024-12-01,329.78,Paris,Électronique,6,Carte bancaire,2
1878,2024-12-01,768.07,Bordeaux,Vêtements,6,Espèces,1
3973,2024-12-01,41.7,Marseille,Électronique,7,Carte bancaire,2
3844,2024-12-01,535.99,Bordeaux,Vêtements,2,PayPal,4
1700,2024-12-01,265.33,Lyon,Vêtements,3,PayPal,5
1030,2024-12-01,132.04,Lyon,Vêtements,4,Carte bancaire,1
4596,2024-12-01,886.08,Paris,Meubles,1,PayPal,4
717,2024-12-01,215.35,Paris,Électronique,9,Carte bancaire,3
4087,2024-12-01,825.94,Lyon,Électronique,9,PayPal,2
666,2024-12-01,424.96,Marseille,Vêtements,4,Carte bancaire,2
2209,2024-12-01,34.0,Paris,Électronique,1,PayPal,1
1080,2024-12-01,737.88,Paris,Électronique,1,PayPal,1
228,2024-12-01,604.43,Paris,Électronique,6,Carte bancaire,3
149,2024-12-01,357.29,Lyon,Électronique,2,PayPal,3
1070,2024-12-01,295.92,Paris,Meubles,1,Carte bancaire,1
4728,2024-12-01,92.22,Paris,Vêtements,2,Carte bancaire,4
1364,2024-12-01,942.6,Paris,Vêtements,7,Carte bancaire,4
4509,2024-12-01,504.11,Bordeaux,Vêtements,4,Carte bancaire,1
1756,2024-12-01,103.81,Paris,Vêtements,7,PayPal,2
520,2024-12-01,871.31,Bordeaux,Vêtements,7,Carte bancaire,5
3545,2024-12-01,293.26,Lyon,Électronique,4,Carte bancaire,3
2323,2024-12-01,219.53,Marseille,Électronique,2,Carte bancaire,4
1103,2024-12-01,295.32,Paris,Électronique,9,PayPal,5
598,2024-12-01,573.28,Marseille,Meubles,3,Carte bancaire,2
3274,2024-12-01,92.58,Paris,Meubles,1,PayPal,3
4050,2024-12-01,492.12,Paris,Vêtements,8,PayPal,4
2606,2024-12-01,897.83,Lille,Électronique,4,Carte bancaire,4
2189,2024-12-01,204.41,Marseille,Vêtements,9,PayPal,2
4826,2024-12-01,344.56,Paris,Vêtements,8,Carte bancaire,2
589,2024-12-01,408.2,Lyon,Électronique,7,Carte bancaire,4
4473,2024-12-01,594.5,Lyon,Électronique,9,PayPal,4
1408,2024-12-01,920.87,Marseille,Meubles,2,PayPal,5
4847,2024-12-01,406.65,Marseille,Vêtements,4,PayPal,2
4723,2024-12-01,87.77,Paris,Électronique,5,Carte bancaire,2
3391,2024-12-01,360.99,Paris,Électronique,5,Carte bancaire,5
3441,2024-12-01,206.28,Lyon,Électronique,1,PayPal,2
1630,2024-12-01,658.74,Lyon,Vêtements,9,Carte bancaire,1
995,2024-12-01,48.68,Lyon,Vêtements,9,PayPal,3
4799,2024-12-01,306.09,Marseille,Vêtements,5,Carte bancaire,1
2060,2024-12-01,554.27,Marseille,Meubles,3,PayPal,2
4573,2024-12-01,291.79,Lyon,Meubles,8,Espèces,5
2987,2024-12-01,559.98,Bordeaux,Meubles,7,Carte bancaire,4
401,2024-12-01,132.42,Paris,Électronique,5,Carte bancaire,2
2856,2024-12-01,943.95,Marseille,Vêtements,1,PayPal,4
2225,2024-12-01,305.09,Lille,Vêtements,7,PayPal,3
3413,2024-12-01,924.54,Lyon,Vêtements,1,Espèces,1
57,2024-12-01,339.32,Lyon,Meubles,1,Carte bancaire,3
1876,2024-12-01,786.2,Paris,Électronique,9,Carte bancaire,4
4544,2024-12-01,261.26,Bordeaux,Meubles,6,Carte bancaire,3
4299,2024-12-01,676.37,Lyon,Vêtements,7,Carte bancaire,4
3769,2024-12-01,337.24,Marseille,Électronique,2,Espèces,1
4834,2024-12-01,518.98,Paris,Vêtements,8,Carte bancaire,4
4298,2024-12-01,680.34,Paris,Électronique,7,PayPal,1
1354,2024-12-01,597.1,Lyon,Électronique,5,Carte bancaire,2
2411,2024-12-01,584.75,Paris,Meubles,8,Carte bancaire,4
4988,2024-12-01,84.37,Bordeaux,Vêtements,2,Carte bancaire,3
4312,2024-12-01,264.1,Bordeaux,Électronique,6,Carte bancaire,5
2603,2024-12-01,580.4,Lyon,Meubles,4,PayPal,3
2935,2024-12-01,37.95,Paris,Électronique,7,Carte bancaire,5
23,2024-12-01,265.63,Paris,Électronique,6,PayPal,3
2203,2024-12-01,244.6,Marseille,Électronique,6,Carte bancaire,4
1210,2024-12-01,264.86,Paris,Électronique,5,Carte bancaire,2
2297,2024-12-01,544.9,Marseille,Électronique,5,Carte bancaire,4
749,2024-12-01,590.32,Paris,Meubles,2,PayPal,1
805,2024-12-01,910.82,Marseille,Meubles,7,PayPal,2
134,2024-12-01,398.31,Bordeaux,Meubles,7,PayPal,4
4417,2024-12-01,928.05,Lyon,Vêtements,8,Carte bancaire,2
2438,2024-12-01,658.92,Bordeaux,Vêtements,4,Carte bancaire,1
434,2024-12-01,914.41,Bordeaux,Vêtements,9,Carte bancaire,5
4969,2024-12-01,836.8,Marseille,Vêtements,3,PayPal,2
3672,2024-12-01,693.83,Lyon,Vêtements,3,Carte bancaire,2
3737,2024-12-01,368.98,Paris,Meubles,2,PayPal,1
4040,2024-12-01,256.29,Bordeaux,Électronique,7,Carte bancaire,4
2099,2024-12-01,237.94,Marseille,Électronique,2,Carte bancaire,5
2918,2024-12-01,953.13,Bordeaux,Électronique,7,PayPal,2
253,2024-12-01,959.4,Marseille,Vêtements,3,Carte bancaire,2
4835,2024-12-01,730.33,Paris,Vêtements,1,Carte bancaire,2
1130,2024-12-01,886.12,Lille,Vêtements,8,PayPal,2
3265,2024-12-01,920.62,Paris,Électronique,8,Carte bancaire,1
302,2024-12-01,521.33,Lille,Vêtements,1,Carte bancaire,2
1978,2024-12-01,636.48,Paris,Vêtements,6,PayPal,5
2764,2024-12-01,430.38,Lyon,Vêtements,4,Espèces,1
4006,2024-12-01,430.12,Lyon,Meubles,5,PayPal,2
3242,2024-12-01,57.66,Lille,Électronique,8,Carte bancaire,5
3058,2024-12-01,445.15,Bordeaux,Électronique,8,PayPal,3
551,2024-12-01,680.02,Bordeaux,Électronique,7,Carte bancaire,3
1588,2024-12-01,433.54,Lyon,Électronique,5,PayPal,5
1823,2024-12-01,874.96,Paris,Électronique,6,Carte bancaire,2
3218,2024-12-01,345.91,Marseille,Électronique,8,Carte bancaire,2
3497,2024-12-01,150.03,Lyon,Vêtements,5,Espèces,1
4410,2024-12-01,815.33,Bordeaux,Électronique,3,Espèces,2
4280,2024-12-01,680.47,Bordeaux,Meubles,9,Carte bancaire,1
713,2024-12-01,256.98,Lyon,Électronique,9,Carte bancaire,2
2176,2024-12-01,545.72,Marseille,Électronique,1,Espèces,4
4073,2024-12-01,413.82,Bordeaux,Électronique,7,Carte bancaire,4
3850,2024-12-01,940.08,Lille,Meubles,4,Carte bancaire,5
2434,2024-12-01,615.19,Marseille,Vêtements,6,Carte bancaire,4
3302,2024-12-01,175.22,Bordeaux,Vêtements,7,Carte bancaire,3
271,2024-12-01,512.11,Lyon,Électronique,8,Carte bancaire,3
1795,2024-12-01,865.31,Paris,Vêtements,5,Espèces,1
4907,2024-12-01,678.07,Paris,Vêtements,5,Carte bancaire,3
2463,2024-12-01,845.6,Paris,Électronique,6,Carte bancaire,2
4294,2024-12-01,265.39,Paris,Vêtements,7,Carte bancaire,1
3395,2024-12-01,890.58,Paris,Électronique,5,Carte bancaire,4
1080,2024-12-01,760.5,Bordeaux,Électronique,5,Carte bancaire,4
2879,2024-12-01,734.34,Marseille,Vêtements,4,Espèces,3
4724,2024-12-01,359.61,Lyon,Meubles,1,Carte bancaire,3
604,2024-12-01,889.9,Lyon,Vêtements,7,Espèces,2
1586,2024-12-01,645.22,Lyon,Électronique,7,PayPal,4
3058,2024-12-01,854.8,Paris,Électronique,6,PayPal,3
3986,2024-12-01,373.75,Paris,Meubles,2,Carte bancaire,4
4690,2024-12-01,162.74,Bordeaux,Électronique,2,Carte bancaire,4
1396,2024-12-01,345.69,Marseille,Meubles,6,Carte bancaire,3
3689,2024-12-01,466.16,Marseille,Vêtements,9,PayPal,4
600,2024-12-01,542.74,Lyon,Vêtements,5,Carte bancaire,3
514,2024-12-01,520.59,Paris,Électronique,7,Carte bancaire,5
1067,2024-12-01,555.13,Lyon,Électronique,2,PayPal,3
2887,2024-12-01,844.87,Marseille,Vêtements,6,Carte bancaire,4
2654,2024-12-01,186.7,Marseille,Meubles,6,Carte bancaire,5
4906,2024-12-01,329.73,Paris,Électronique,6,Carte bancaire,4
1089,2024-12-01,890.84,Bordeaux,Vêtements,6,PayPal,4
4386,2024-12-01,569.25,Lyon,Vêtements,4,Carte bancaire,5
4865,2024-12-01,591.72,Lyon,Vêtements,5,Carte bancaire,2
2515,2024-12-01,488.5,Marseille,Vêtements,4,Carte bancaire,5
3970,2024-12-01,558.0,Lyon,Vêtements,6,PayPal,4
3285,2024-12-01,214.12,Marseille,Meubles,9,Carte bancaire,4
4567,2024-12-01,555.93,Paris,Électronique,5,Carte bancaire,2
2197,2024-12-01,997.23,Lyon,Meubles,5,PayPal,5
4184,2024-12-01,574.73,Paris,Vêtements,3,PayPal,3
790,2024-12-01,63.51,Paris,Vêtements,7,PayPal,4
3476,2024-12-01,800.51,Paris,Électronique,5,PayPal,5
3154,2024-12-01,408.55,Marseille,Vêtements,2,Carte bancaire,1
1665,2024-12-01,170.6,Paris,Électronique,9,Carte bancaire,4
1310,2024-12-01,865.27,Paris,Électronique,5,Carte bancaire,3
865,2024-12-01,214.01,Marseille,Électronique,7,PayPal,4
3864,2024-12-01,922.35,Lille,Meubles,7,Carte bancaire,5
3364,2024-12-01,452.96,Bordeaux,Vêtements,8,Carte bancaire,2
3525,2024-12-01,747.94,Lille,Meubles,4,Carte bancaire,1
3787,2024-12-01,556.06,Marseille,Vêtements,7,Carte bancaire,3
24,2024-12-01,271.49,Lyon,Meubles,3,Carte bancaire,4
3004,2024-12-01,677.67,Marseille,Meubles,9,Carte bancaire,3
311,2024-12-01,958.75,Paris,Électronique,8,Carte bancaire,2
1232,2024-12-01,774.24,Paris,Électronique,9,Carte bancaire,1
3789,2024-12-01,611.94,Lyon,Vêtements,2,PayPal,3
2712,2024-12-01,990.82,Paris,Électronique,4,Carte bancaire,5
4802,2024-12-01,280.02,Marseille,Meubles,1,PayPal,5
422,2024-12-01,81.09,Marseille,Électronique,8,Carte bancaire,3
1774,2024-12-01,51.49,Paris,Vêtements,4,Carte bancaire,1
3569,2024-12-01,716.47,Lille,Meubles,4,Carte bancaire,4
947,2024-12-01,833.63,Marseille,Électronique,7,Carte bancaire,5
1187,2024-12-01,642.4,Lyon,Électronique,6,PayPal,4
1835,2024-12-01,906.93,Lille,Électronique,3,Carte bancaire,4
1565,2024-12-01,704.02,Paris,Vêtements,8,PayPal,3
4945,2024-12-01,383.54,Bordeaux,Électronique,2,Carte bancaire,5
1948,2024-12-01,197.63,Lyon,Vêtements,1,PayPal,3
1309,2024-12-01,926.15,Marseille,Vêtements,2,Carte bancaire,2
2987,2024-12-01,121.53,Lille,Vêtements,9,PayPal,4
387,2024-12-01,552.13,Lyon,Électronique,5,Carte bancaire,1
1162,2024-12-01,327.73,Paris,Électronique,5,PayPal,4
3259,2024-12-01,285.99,Paris,Vêtements,6,Carte bancaire,1
4812,2024-12-01,652.92,Lyon,Électronique,3,Carte bancaire,3
3934,2024-12-01,246.61,Bordeaux,Meubles,1,PayPal,5
2848,2024-12-01,918.04,Paris,Électronique,8,Carte bancaire,4
4522,2024-12-01,417.92,Lyon,Vêtements,7,Carte bancaire,2
1440,2024-12-01,683.83,Bordeaux,Vêtements,8,PayPal,4
3443,2024-12-01,733.2,Paris,Vêtements,9,Carte bancaire,1
4481,2024-12-01,689.28,Bordeaux,Meubles,2,Carte bancaire,1
56,2024-12-01,905.33,Paris,Électronique,5,PayPal,1
3325,2024-12-01,246.51,Paris,Meubles,2,PayPal,5
106,2024-12-01,104.33,Paris,Électronique,8,Carte bancaire,2
3202,2024-12-01,74.36,Lille,Électronique,4,PayPal,2
670,2024-12-01,880.29,Lyon,Électronique,4,Carte bancaire,1
4472,2024-12-01,973.82,Paris,Vêtements,8,PayPal,2
743,2024-12-01,316.48,Lyon,Vêtements,7,Carte bancaire,2
967,2024-12-01,699.64,Marseille,Vêtements,1,Carte bancaire,3
308,2024-12-01,28.73,Lyon,Vêtements,7,Carte bancaire,2
2139,2024-12-01,204.86,Marseille,Meubles,3,PayPal,1
3465,2024-12-01,695.49,Paris,Meubles,5,Carte bancaire,5
4898,2024-12-01,84.57,Paris,Électronique,8,PayPal,3
110,2024-12-01,479.14,Lyon,Électronique,6,Carte bancaire,2
3633,2024-12-01,669.33,Paris,Électronique,8,PayPal,3
4436,2024-12-01,770.64,Lille,Électronique,5,PayPal,4
1916,2024-12-01,464.74,Paris,Électronique,9,PayPal,3
4264,2024-12-01,637.68,Bordeaux,Électronique,6,PayPal,3
557,2024-12-01,548.78,Paris,Meubles,9,Carte bancaire,3
105,2024-12-01,71.26,Bordeaux,Meubles,4,Carte bancaire,2
2048,2024-12-01,747.95,Paris,Meubles,2,PayPal,3
146,2024-12-01,188.91,Lille,Meubles,8,PayPal,5
2764,2024-12-01,51.17,Paris,Vêtements,5,Carte bancaire,2
874,2024-12-01,462.14,Bordeaux,Électronique,2,Carte bancaire,1
299,2024-12-01,868.32,Lyon,Meubles,6,PayPal,4
3239,2024-12-01,167.81,Lyon,Électronique,3,PayPal,1
646,2024-12-01,32.6,Paris,Électronique,1,Carte bancaire,2
4734,2024-12-01,127.78,Bordeaux,Électronique,6,Carte bancaire,1
3079,2024-12-01,376.39,Paris,Électronique,8,PayPal,4
2512,2024-12-01,588.57,Marseille,Meubles,1,Carte bancaire,3
784,2024-12-01,209.15,Lyon,Meubles,3,PayPal,1
4993,2024-12-01,805.92,Lille,Électronique,6,PayPal,2
371,2024-12-01,758.23,Marseille,Électronique,3,PayPal,5
487,2024-12-01,701.95,Paris,Électronique,7,PayPal,4
2038,2024-12-01,497.72,Lyon,Vêtements,6,Carte bancaire,1
3197,2024-12-01,377.91,Paris,Électronique,9,Carte bancaire,5
1361,2024-12-01,388.07,Paris,Meubles,6,Carte bancaire,4
4288,2024-12-01,513.01,Lyon,Électronique,7,Espèces,1
4826,2024-12-01,95.77,Bordeaux,Meubles,2,Carte bancaire,2
2262,2024-12-01,688.66,Bordeaux,Électronique,4,Carte bancaire,5
2622,2024-12-01,364.48,Paris,Vêtements,5,PayPal,5
957,2024-12-01,240.26,Lyon,Électronique,2,Carte bancaire,1
381,2024-12-01,292.76,Paris,Vêtements,7,PayPal,1
3650,2024-12-01,196.69,Lyon,Électronique,4,Carte bancaire,2
4894,2024-12-01,903.54,Paris,Meubles,9,Carte bancaire,2
239,2024-12-01,185.66,Marseille,Électronique,8,Carte bancaire,3
1106,2024-12-01,885.27,Lille,Vêtements,9,Carte bancaire,1
1387,2024-12-01,580.8,Paris,Électronique,8,PayPal,2
2553,2024-12-01,870.1,Lyon,Électronique,5,Espèces,1
2250,2024-12-01,484.58,Paris,Électronique,9,Carte bancaire,2
1528,2024-12-01,929.08,Lille,Meubles,5,Espèces,4
1668,2024-12-01,227.26,Paris,Électronique,8,Espèces,2
4133,2024-12-01,563.6,Marseille,Électronique,4,Carte bancaire,2
2692,2024-12-01,143.32,Bordeaux,Électronique,5,Carte bancaire,4
3673,2024-12-01,458.28,Paris,Vêtements,4,Espèces,4
1997,2024-12-01,578.51,Marseille,Électronique,2,Carte bancaire,3
1426,2024-12-01,613.56,Paris,Meubles,4,Carte bancaire,2
2813,2024-12-01,378.22,Bordeaux,Vêtements,5,Carte bancaire,4
3248,2024-12-01,94.81,Paris,Vêtements,6,PayPal,3
2593,2024-12-01,662.22,Lille,Électronique,4,Carte bancaire,3
1491,2024-12-01,498.66,Lille,Vêtements,4,Carte bancaire,1
1225,2024-12-01,154.14,Marseille,Électronique,6,Carte bancaire,4
2588,2024-12-01,937.16,Lyon,Électronique,7,Carte bancaire,5
3065,2024-12-01,956.56,Bordeaux,Électronique,7,Carte bancaire,4
833,2024-12-01,859.47,Paris,Vêtements,4,Carte bancaire,4
4693,2024-12-01,846.99,Lyon,Électronique,5,PayPal,3
2441,2024-12-01,116.7,Paris,Électronique,3,Carte bancaire,4
4796,2024-12-01,993.55,Marseille,Vêtements,5,Carte bancaire,4
1647,2024-12-01,412.37,Bordeaux,Électronique,5,PayPal,3
441,2024-12-01,179.86,Lille,Vêtements,4,Carte bancaire,3
1530,2024-12-01,815.86,Marseille,Vêtements,6,Carte bancaire,1
2966,2024-12-01,241.22,Marseille,Électronique,5,Carte bancaire,1
2368,2024-12-01,535.65,Bordeaux,Électronique,8,PayPal,4
3287,2024-12-01,145.46,Lille,Électronique,2,Carte bancaire,4
4664,2024-12-01,485.15,Lyon,Vêtements,6,Espèces,2
4332,2024-12-01,566.98,Paris,Meubles,2,PayPal,5
1305,2024-12-01,457.01,Lyon,Électronique,6,Carte bancaire,2
3035,2024-12-01,88.1,Marseille,Vêtements,4,Carte bancaire,2
3689,2024-12-01,495.24,Marseille,Vêtements,1,PayPal,4
3974,2024-12-01,479.56,Lille,Meubles,6,Carte bancaire,3
1186,2024-12-01,276.39,Lille,Vêtements,3,Carte bancaire,3
3263,2024-12-01,923.17,Lyon,Électronique,7,PayPal,5
2108,2024-12-01,429.44,Paris,Électronique,3,Carte bancaire,3
1841,2024-12-01,866.83,Paris,Meubles,4,Carte bancaire,4
4321,2024-12-01,127.47,Paris,Vêtements,9,Carte bancaire,3
2748,2024-12-01,332.5,Lyon,Électronique,7,Carte bancaire,1
4678,2024-12-01,192.8,Bordeaux,Électronique,4,Carte bancaire,5
4265,2024-12-01,420.24,Lyon,Électronique,2,Carte bancaire,3
3134,2024-12-01,129.4,Marseille,Meubles,5,Carte bancaire,3
3421,2024-12-01,452.21,Paris,Vêtements,8,Carte bancaire,1
1466,2024-12-01,366.79,Lyon,Vêtements,2,Carte bancaire,2
4110,2024-12-01,238.85,Bordeaux,Électronique,9,Carte bancaire,4
2212,2024-12-01,649.34,Bordeaux,Électronique,5,Carte bancaire,3
2805,2024-12-01,951.89,Paris,Électronique,6,Carte bancaire,1
1544,2024-12-01,222.97,Bordeaux,Vêtements,7,Carte bancaire,1
1690,2024-12-01,717.56,Paris,Électronique,9,PayPal,2
1572,2024-12-01,747.53,Marseille,Électronique,7,Carte bancaire,3
4542,2024-12-01,508.16,Paris,Électronique,4,Carte bancaire,2
3280,2024-12-01,899.71,Marseille,Vêtements,5,Carte bancaire,5
3542,2024-12-01,967.06,Paris,Électronique,3,Espèces,1
4812,2024-12-01,375.0,Marseille,Vêtements,1,Carte bancaire,4
3024,2024-12-01,658.01,Marseille,Meubles,3,PayPal,1
819,2024-12-01,668.97,Paris,Électronique,1,Carte bancaire,2
4522,2024-12-01,415.56,Lille,Électronique,5,Carte bancaire,4
1125,2024-12-01,330.46,Paris,Meubles,7,Carte bancaire,4
4946,2024-12-01,935.07,Bordeaux,Vêtements,9,Carte bancaire,1
1130,2024-12-01,794.18,Lyon,Meubles,4,Carte bancaire,4
1703,2024-12-01,132.18,Marseille,Électronique,1,PayPal,3
2002,2024-12-01,137.49,Marseille,Meubles,7,Espèces,1
3879,2024-12-01,924.09,Paris,Électronique,3,Carte bancaire,2
4373,2024-12-01,99.78,Lyon,Meubles,1,Espèces,5
1807,2024-12-01,694.65,Lyon,Meubles,4,Carte bancaire,2
2948,2024-12-01,242.22,Bordeaux,Vêtements,9,Carte bancaire,3
3210,2024-12-01,54.48,Lille,Vêtements,6,PayPal,5
2153,2024-12-01,78.44,Paris,Meubles,6,Carte bancaire,5
4642,2024-12-01,386.05,Lyon,Électronique,7,Carte bancaire,2
4206,2024-12-01,96.04,Marseille,Vêtements,1,Carte bancaire,1
545,2024-12-01,604.71,Lyon,Meubles,5,Carte bancaire,1
2402,2024-12-01,654.31,Lille,Électronique,4,Carte bancaire,5
4839,2024-12-01,386.0,Paris,Meubles,4,Carte bancaire,2
2365,2024-12-01,748.02,Lyon,Vêtements,7,Carte bancaire,2
1290,2024-12-01,500.24,Marseille,Meubles,2,Carte bancaire,1
3766,2024-12-01,441.62,Paris,Électronique,5,Carte bancaire,3
1876,2024-12-01,418.85,Marseille,Électronique,7,PayPal,1
4429,2024-12-01,442.48,Paris,Meubles,3,Carte bancaire,1
4688,2024-12-01,968.53,Lyon,Électronique,2,Carte bancaire,3
783,2024-12-01,687.78,Marseille,Vêtements,1,Carte bancaire,1
540,2024-12-01,328.91,Paris,Meubles,5,Carte bancaire,5
2783,2024-12-01,739.18,Paris,Électronique,5,Espèces,5
2669,2024-12-01,343.66,Lille,Vêtements,4,Carte bancaire,5
4715,2024-12-01,143.2,Lille,Électronique,8,PayPal,5
3938,2024-12-01,485.85,Lille,Vêtements,2,PayPal,5
2957,2024-12-01,756.0,Lille,Électronique,4,Espèces,2
3723,2024-12-01,390.11,Paris,Vêtements,5,PayPal,2
3868,2024-12-01,871.79,Paris,Meubles,9,PayPal,3
1834,2024-12-01,399.21,Paris,Électronique,3,Carte bancaire,4
2147,2024-12-01,362.84,Bordeaux,Vêtements,1,PayPal,5
2171,2024-12-01,998.28,Bordeaux,Vêtements,4,Carte bancaire,4
3392,2024-12-01,492.82,Marseille,Électronique,6,Carte bancaire,4
1617,2024-12-01,809.12,Lille,Vêtements,7,Carte bancaire,5
4618,2024-12-01,808.89,Marseille,Meubles,4,Carte bancaire,1
917,2024-12-01,927.84,Paris,Meubles,4,PayPal,3
4813,2024-12-01,103.2,Paris,Électronique,6,PayPal,4
2757,2024-12-01,285.8,Paris,Vêtements,1,Carte bancaire,1
1937,2024-12-01,772.39,Lyon,Vêtements,5,Carte bancaire,1
4043,2024-12-01,571.35,Lyon,Meubles,3,Carte bancaire,5
3092,2024-12-01,568.42,Bordeaux,Électronique,8,Carte bancaire,3
4656,2024-12-01,182.89,Paris,Meubles,5,Carte bancaire,5
969,2024-12-01,295.53,Marseille,Meubles,7,Carte bancaire,3
3365,2024-12-01,530.91,Lyon,Meubles,8,PayPal,5
3204,2024-12-01,291.64,Lille,Vêtements,8,Carte bancaire,3
890,2024-12-01,226.08,Bordeaux,Électronique,2,Carte bancaire,2
793,2024-12-01,106.0,Lille,Vêtements,2,PayPal,1
3459,2024-12-01,172.61,Lyon,Électronique,5,Carte bancaire,1
982,2024-12-01,773.49,Paris,Vêtements,3,PayPal,1
3532,2024-12-01,724.4,Lyon,Vêtements,1,Carte bancaire,3
3530,2024-12-01,64.92,Paris,Électronique,8,Carte bancaire,1
802,2024-12-01,219.22,Lyon,Électronique,6,Carte bancaire,2
43,2024-12-01,569.25,Paris,Électronique,3,PayPal,2
3350,2024-12-01,336.18,Lyon,Électronique,8,Carte bancaire,4
1778,2024-12-01,826.78,Lille,Vêtements,1,Carte bancaire,1
3202,2024-12-01,789.29,Paris,Électronique,3,Carte bancaire,5
350,2024-12-01,893.75,Lille,Meubles,9,Carte bancaire,5
1568,2024-12-01,571.67,Paris,Vêtements,6,PayPal,5
1130,2024-12-01,365.03,Paris,Meubles,1,Carte bancaire,2
2960,2024-12-01,613.94,Lyon,Électronique,9,PayPal,4
3788,2024-12-01,107.35,Bordeaux,Meubles,7,Carte bancaire,4
1781,2024-12-01,29.39,Marseille,Meubles,1,Carte bancaire,2
584,2024-12-01,36.75,Marseille,Électronique,1,PayPal,4
4528,2024-12-01,419.39,Paris,Électronique,5,Carte bancaire,5
3378,2024-12-01,243.52,Paris,Vêtements,4,PayPal,5
